,index,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
151,151,0.3042054451346259,0.9409789171907248,0.00016564435242568721,0.3384651790104428,0.8965881511785926,5412.729972673397,14338.224018248162,15991.984724982287,4.9789641940614855,0.4524561554231301
152,152,0.25300497538320965,0.92521279383331,0.00016077090523482565,0.3794486607265348,0.8121090544009377,5051.343420718772,10811.058658105972,13312.323756913267,4.716558277947116,0.2693277461417226
153,153,0.3059714364024113,0.9423146201055023,0.00015622383979001223,0.33472848210963896,0.8418204277518029,5388.552917937065,13551.861179399708,16098.280265770949,5.0358129830696745,0.2546938346113023
154,154,0.2718283655285189,0.9285376437881631,0.00012572978865365013,0.37123825781878467,0.7223103291112579,5744.941885657803,11177.810413548834,15475.080395572066,4.970267834912033,0.14621146211675207
155,155,0.05140565946642083,0.73993935625349,9.965778729666959e-05,0.6726735828521667,0.9092310068669385,9123.531954008411,12331.981448643914,13563.08941897825,4.781226327517431,0.7447527239079591
156,156,0.16621842644671336,0.8614421063315395,0.00020694696723774653,0.5078557840953282,0.6473393043567213,3128.0444115570904,3987.1675321791886,6159.316304980655,3.847007296115817,0.2932892226983116
157,157,0.13362357515702913,0.8360683646569851,6.14172638531222e-05,0.5486252724946188,0.6679148973297505,10875.035054102244,13239.634201666098,19822.33702915848,5.273424528133995,0.3181076246767008
158,158,0.08196395298261644,0.7998159316797452,0.0001342902928466988,0.6002453460304887,0.8767112300067132,6528.478056172957,9535.417583076947,10876.34931173852,4.488007252278126,0.6324046984209061
159,159,0.18898691457665842,0.8899121710517273,0.00010737806049568061,0.45613191931063235,0.7120221448845901,6630.983476491754,10350.968388183746,14537.424801389441,4.840057371914194,0.27033829770451134
160,160,0.2306842400828869,0.9164695484435235,0.00015784082848369475,0.4001044448337511,0.8341054704134157,5284.472201687539,11016.641351002007,13207.731805837124,4.8366983911584205,0.36830560809782237
161,161,0.20437022320310866,0.9044261510825319,0.00014770215025777073,0.42663021135174783,0.8307591951123428,5624.557216414903,10952.465394251365,13183.68241806854,4.800578444774251,0.37613556959265315
162,162,0.17483055428440292,0.8865597123299991,0.00011911242311213639,0.46261417668868443,0.7719073983325739,6480.4944619913795,10813.20433340446,14008.421679546624,4.8707814056264525,0.2639783342094689
163,163,0.10674713269480059,0.8304915114359344,0.00011131599635706826,0.557031282274934,0.792938630089554,7123.312516074017,10140.094188476201,12787.993677809574,4.719092218487036,0.5010385409859396
164,164,0.22759057575526218,0.9145539499301284,0.00012799567247506025,0.40446393246765566,0.7861479312756954,6141.988366277578,11938.051975634773,15185.503263059787,5.126985858337165,0.29425998658997593
165,165,0.08064348598888291,0.7983689886897183,0.00010598052981120603,0.6021685460886815,0.8387913671178627,7914.579863037935,11024.623100296269,13143.462763783004,4.980109738923615,0.6044259353803462
166,166,0.18983314665767415,0.8797042046546898,8.671333656999995e-05,0.4755213058453424,0.6489461899671662,7483.810629790492,10213.191995687079,15738.118435064425,4.877016228571068,0.1821541843449251
167,167,0.14050476499033537,0.8470069751683411,9.499135810389677e-05,0.5315817754740819,0.6803560845439485,7162.29452999092,9166.812873577808,13473.551691277138,4.654529007214632,0.2866040201279616
168,168,0.13291628206249498,0.8436520467306166,8.689560864784729e-05,0.5368903277646577,0.6974655790555956,8026.47671048765,10427.066641272126,14949.937250510502,4.874708063564974,0.4168636275639654
169,169,0.20828651009387109,0.9027559390591651,0.00010753983889298222,0.43015312912195,0.734115571415773,6826.452215037487,11650.281095976783,15869.81879911459,4.943042267890531,0.23135978397897897
170,170,0.20949123353859098,0.9059226434480854,0.00011457946813334,0.42344322416120117,0.7768802036410891,6780.274130239525,12439.59153550563,16012.239052049003,4.957138625782988,0.29641292992770957
171,171,0.1406535427594166,0.8568356943627462,9.434324140549554e-05,0.5155895585307274,0.7274314877293442,7710.478004489794,10878.506736819667,14954.682221382254,4.836899221215941,0.3688259798591262
172,172,0.07689916053786429,0.7887577804816815,0.0001009854651595222,0.6147041269827391,0.7938201099037666,7860.736281699596,10151.24230528961,12787.837166937265,4.634851556668619,0.5820841661686633
173,173,0.1752735588456622,0.8791765605135831,8.638877100382184e-05,0.47649614420633657,0.6978885622151413,8078.463833965953,11831.926823634814,16953.891300467156,5.021770153150259,0.2879372249954707
174,174,0.18212444076716086,0.88670545815427,9.904648449944145e-05,0.46233476018943903,0.72041628707576,7273.516982622665,11333.692704516661,15732.143911572608,4.84674308611373,0.2747530125214358
175,175,0.10945120360280679,0.8300536912045099,9.553583059915632e-05,0.5576834852474727,0.7606367379731116,7961.795414377533,10859.267402752715,14276.548660651977,4.758304914242514,0.4896895114782681
176,176,0.0991283233131585,0.8212789561697011,0.00018201267515879346,0.5705268408697405,0.7925702437221183,4354.478296803536,6049.198175705494,7632.38113419054,4.09569295210338,0.48095306299162355
177,177,0.2032377569607891,0.8890912962700458,8.524963100893398e-05,0.45772990605470565,0.6528168562172105,7657.708877928124,10921.465627194992,16729.754330303494,4.934862353980845,0.17950116793265555
178,178,0.12911124767191,0.8452167285768767,8.085941348912375e-05,0.5344236912168119,0.7231673900171995,8943.515155653107,12102.117886965163,16734.877780754647,5.001973800517081,0.4102984725036562
179,179,0.1776658648522526,0.8865862145349923,0.0001867896970029981,0.4625633839772801,0.7471633262575094,4000.0242960162673,6461.106870208218,8647.51606930638,4.161773083875296,0.35514436024429524
180,180,0.15169518008444324,0.866530876741662,0.00012995155197287263,0.4991234713508539,0.9459340668465761,7279.128663611802,13795.335573449014,14583.823605632464,4.846804645400384,0.6483473826995416
181,181,0.050594531389780886,0.739765580944476,7.576428503563495e-05,0.6728646856908764,0.8484462150728521,11198.498272290093,14120.704616662622,16643.016806257005,5.099021925366919,0.6703332610259016
182,182,0.7936683520212084,0.9971917071536317,0.0014072504652036146,0.07489124904837491,0.9815183623214685,697.472402099688,9141.01418486305,9313.136193644812,5.1832540308657356,0.1617297869738386
183,183,0.4716774283614539,0.9743966955589398,0.0005328448681526446,0.22483567262296017,0.8838438069450899,1658.7263193682377,6520.562185205156,7377.505090795138,4.533413156528176,0.18275004036661568
184,184,0.2811714690489015,0.931564482428256,0.00018295629839124248,0.3635761475649571,0.7203467113518114,3937.26107100936,7800.822697612154,10829.261208082751,4.663166151226286,0.11700177727718149
185,185,0.5396935673429796,0.9822203636060689,0.0003295042285757918,0.18773160979856846,0.8558544508624532,2597.400508520611,11841.355796581016,13835.712117461517,5.39383435157757,0.05887977760893291
186,186,0.6011163298465805,0.9875745986959309,0.0004999781474593086,0.15715092112542958,0.891419906272058,1782.9177351088279,10113.388766286538,11345.25793638713,5.276161120800663,0.09316539457784241
187,187,0.6788943953180977,0.992486035468546,0.0007562703334836884,0.1223579560140171,0.950442212845888,1256.749300832369,9762.075351592204,10271.08773121707,5.172432038335493,0.13199030636950576
188,188,0.2912392327464657,0.9379994320490884,0.0003752769577269063,0.3466367918666273,0.8156430896004522,2173.443034021838,5114.153583622597,6270.087552789538,4.199164704629718,0.23503750368182547
189,189,0.5118375999974852,0.979210508060496,0.000487343842571106,0.20284669310566927,0.901554633990189,1849.9354156888676,8222.060813818867,9119.869727061203,4.730048348097795,0.15207812730682185
190,190,0.22304081917832505,0.8945941702758277,0.00020442536927689584,0.4468794809660692,0.6245008082928365,3054.9085492757263,4269.144007594842,6836.090443605935,3.9874379431097293,0.15429390478086882
191,191,0.3447191866120052,0.9514675911397816,0.0003638770236892969,0.3077489610228788,0.7771395612543507,2135.7203413808443,5393.203484899211,6939.813327987384,4.3607790107663,0.15217138715138728
192,192,0.3769423927278458,0.9565071712973485,0.0005451408995905555,0.2917088124427248,0.9731932099079592,1785.2140806879565,5955.796148252184,6119.849673854033,4.087168130059182,0.37284025309426627
193,193,0.5454764397413658,0.9827987103102271,0.0006249602801009724,0.18467997999933303,0.8643861624605333,1383.105758850591,6473.562966458216,7489.2024509401945,4.570040680503072,0.09909499947270467
194,194,0.5418240373835465,0.9824115688403299,0.00033894846682409343,0.18672843760038776,0.8942006458266857,2638.161057948539,12633.562151154083,14128.330381012413,5.374342546709123,0.09818234175260457
195,195,0.550031110246259,0.9831250419771935,0.0003424776391865038,0.18293482948127007,0.9127588839599381,2665.1634428689663,13297.913888688829,14568.922989822675,5.514976295658224,0.12896675424671616
196,196,0.6551666874194991,0.990828636723347,0.0010242165496811056,0.13512443394498896,0.9916482640390207,968.2017580635412,7105.418054991557,7165.260418095144,4.553685105292578,0.19050288354278683
197,197,0.5896721399055798,0.9866856445525733,0.0005943099711174611,0.16263898313096004,0.8830109505270259,1485.7750894987175,8066.674107223282,9135.417972346413,4.854688281071876,0.09098291072625553
198,198,0.49637561718384626,0.9766570626414919,0.0005593675838417115,0.2148045204191314,0.9612734079984259,1718.5003846601965,7690.474661266874,8000.298975584965,4.528436175401171,0.2956791107411697
199,199,0.38731558234307684,0.9610276825806173,0.00024309014386764813,0.2764521537512925,0.864269245206274,3555.3446612661946,11115.03384996263,12860.61480448702,5.355390676922239,0.1384571745563505
200,200,0.3332859569478697,0.9494164499155263,0.00022318279130274237,0.3140197519739784,0.8508093963113441,3812.1639726122103,10328.729029907712,12139.885942359797,5.06622917038767,0.1856560604359385
201,201,0.3565791118998579,0.9544147271711275,0.0002700673337013634,0.2984837157348157,0.8888607240525602,3291.255968911256,9801.098047733589,11026.584685897347,4.802043900338166,0.2683109153643369
202,202,0.17658004543646333,0.8826604650321497,0.0002771476974279215,0.47001117377061286,0.7163207437632985,2584.617337293931,3939.0872317803255,5499.055089603771,3.8112569438353296,0.18861320562038103
203,203,0.6069581561843339,0.987537573921268,0.0006357655525141103,0.1573834174673312,0.9777490626679735,1537.90820971898,9554.299523545684,9771.729668014172,4.928579630551093,0.24517833479486317
204,204,0.6289135488006459,0.9895607070072184,0.0005212144716680381,0.14411664424130252,0.9012132956146871,1729.0642232755783,10812.461497358758,11997.671971743319,5.338937473920894,0.1170198052715422
205,205,0.606790375980726,0.9879944155906335,0.0006318151204959756,0.15448959434771845,0.8984547663976055,1422.02162824517,8269.955754701126,9204.643421126122,4.845401211980616,0.12262939136700758
206,206,0.8028701232702815,0.9974568762301306,0.0012058902644368423,0.07127257580044342,0.9829986675654023,815.1642786704713,11242.829247866193,11437.278216980054,5.389456439555045,0.11587597803778965
207,207,0.46488349351130065,0.9735518006611368,0.00039126307846199627,0.22846639015281528,0.8469998742125764,2164.7835454907263,8025.562926352851,9475.282311953011,4.870857995687678,0.1341885997741742
208,208,0.5111873923547281,0.9782270593818034,0.0005313571924463093,0.20753751538753165,0.9747083254012796,1834.3749539059236,8615.216078601612,8838.763201345178,4.679065659341497,0.33304203125633114
209,209,0.513093374555779,0.9794582703629405,0.0004646074976504638,0.20164696034812113,0.8588450222552669,1848.538877651514,7873.207762594143,9167.204278508421,4.87229534888365,0.15697592421015932
210,210,0.5254869983289469,0.9807868546505167,0.0005074617467486208,0.19508240757368706,0.8583708533607773,1691.498637799757,7442.665626516537,8670.68773057273,4.606758549688235,0.13116946276348504
211,211,0.6504601480516977,0.9908328334848805,0.0006091577774785672,0.13509365672866816,0.9460460096529468,1553.0393678446187,10875.763765387428,11496.019912791724,5.26589650236238,0.15929600734317173
212,212,0.66856763869022,0.9919084298869771,0.0007063198979748018,0.12695537294321851,0.9493949659102715,1344.1430273059384,10051.74175777817,10587.523758503026,5.11284873824229,0.18000717276557296
213,213,0.4996046666596384,0.9778490380836163,0.0004165394748927848,0.20931139175626914,0.834245084253817,2002.7995773234877,7982.48813936186,9568.516842387779,4.856989727484596,0.09440986699830184
214,214,0.6368305503700886,0.990045178808311,0.0006536202341885312,0.14074993399081748,0.9229597293080937,1412.0733738513268,9259.591261890137,10032.497592101538,4.9978173556278565,0.1268753787572795
215,215,0.5751591036118823,0.9850488875377374,0.0005520457297867177,0.17227503928505133,0.9609937354977104,1740.7864668548186,9710.547136887712,10104.693483624533,5.099597625499806,0.19559664184798486
216,216,0.6604812444012881,0.991525244690543,0.0006463080161547447,0.12991416066525877,0.920521373151953,1424.2765835222965,10091.871661244706,10963.212757015272,5.278337964380769,0.10027315459657014
217,217,0.6950154483535044,0.9932160505515182,0.0006225241363953837,0.11628360558068415,0.9788140798073892,1572.3311315687124,13235.054434488455,13521.520284110386,5.558161733607714,0.14534429212884556
218,218,0.45680129961360294,0.9721781204491159,0.00040160084877224845,0.23424282725416448,0.9045350320087266,2252.323506720716,8697.408322497142,9615.336072924185,4.728388773936865,0.1551368128913278
219,219,0.5403093172149396,0.982149840198111,0.0003447863158975191,0.1881002163710211,0.9157577746197367,2656.0154286747493,12930.696334348246,14120.214638327963,5.456170838547338,0.13879464294130978
220,220,0.4206226150389055,0.9667548229417346,0.00024542794310143207,0.2557051276742322,0.8092261213402425,3297.2045118994474,10434.612878898535,12894.557656661775,5.165532786755555,0.10399760601731546
221,221,0.5639905397877657,0.9844867077001357,0.0005509456640426225,0.17545917576960035,0.8983671259808398,1630.5911537427762,8348.776756829377,9293.27945711967,4.881428074245264,0.15996449652551917
222,222,0.4545360428323072,0.9718153323742003,0.00026068159626564696,0.23574341934065277,0.8032334330681,3081.2817037132418,10498.653527830254,13070.488721726495,5.147437285203758,0.05213600341275095
223,223,0.28457196850513083,0.9332490641436714,0.0003029775599098631,0.3592299879951028,0.7297333785800116,2408.539361123345,4892.6638203140255,6704.728006048814,4.301882522007185,0.16436784007145025
224,224,0.652814001746329,0.9909853881569487,0.0006482749395009463,0.13396999835568285,0.9447823940678187,1457.379171243499,10277.720380472034,10878.39956058101,5.30055754391358,0.16200050943831845
225,225,0.46905846825283104,0.9738544589806376,0.0002743299644918888,0.22717282567140296,0.9077644918528729,3309.024202056182,13222.596780361813,14566.109270668501,5.317064781235823,0.1711616436451349
226,226,0.29024498735815546,0.9374605721505987,0.00028593924087666776,0.34809147599887036,0.8679387469389602,3035.3957165093075,7568.520737518794,8720.109298278703,4.588427711555907,0.17610950415969054
227,227,0.38420163713604466,0.9600359747566893,0.0002307503985869221,0.27987662848650546,0.7893315435978132,3420.715840282622,9647.389741047848,12222.227553550636,5.0597918622389395,0.2066569839180978
228,228,0.40289822430607547,0.9638710785167393,0.00024017588170898008,0.26636918740533355,0.8225472909226585,3424.770568425913,10575.681746566692,12857.232481677565,5.106573517736981,0.2026383963116384
229,229,0.6232853075446974,0.9891361476260725,0.0005787812174459816,0.14700231787102075,0.9196117219620701,1588.8762355144993,9939.633824060562,10808.511447476447,5.160000796863496,0.12176180847471696
230,230,0.6956959748370634,0.9932411537935023,0.0006659441239167848,0.11606898987650513,0.9806981460068716,1472.6432906094956,12442.7596584308,12687.654921235688,5.539393817106881,0.14601969278673216
231,231,0.5056040754449862,0.9785968463583234,0.00029793741120312853,0.2057868127396508,0.8477804787512935,2845.49857410586,11722.608029765059,13827.409716995884,5.498854165153001,0.10457525703618949
232,232,0.46636694266969786,0.9737259320020702,0.0002509527674077923,0.22772309796483034,0.8387670411176431,3342.3303109252693,12310.725308003513,14677.168635047554,5.329373739344606,0.12036630435564863
233,233,0.444227828035715,0.9706394826659818,0.00025753678647933223,0.24053896709247627,0.8545514883907458,3318.1725223527437,11788.315639618062,13794.74004757432,5.1684625992236555,0.13944126992033154
234,234,0.5034647943028382,0.9783629992332729,0.0010910334076280413,0.20689572671100512,0.8768967788615429,803.7304565842381,3406.4920511195205,3884.7126973622817,3.7864918006052695,0.14053153518946004
235,235,0.8170726550071441,0.9978421508563935,0.0009189979840853346,0.06565852552629085,0.9816301076880111,1068.1526234957016,15969.45356942971,16268.300497671002,6.050456481859013,0.11390961786696953
236,236,0.6518095921337903,0.9909456490098951,0.000620992355674182,0.13426362392084368,0.9394039830053053,1512.746452386582,10584.25209412574,11266.986605980748,5.367825385795667,0.13094242181455595
237,237,0.655522191346121,0.9909193579375043,0.0006277186135599561,0.13445752513237877,0.9832946403955926,1566.4576757077061,11455.583727377463,11650.204584425202,5.286027299693522,0.21239447769087963
238,238,0.6751281452560719,0.9922424846612199,0.0006923600334678045,0.1243175435460697,0.9584669563727013,1384.3476082408374,10673.082823107088,11135.577238363181,5.34830676721869,0.14396272967732082
239,239,0.37071319706616485,0.9575077949021298,0.00023976308271961129,0.2884073901647826,0.7978589550296016,3327.697266733304,9205.842687920487,11538.183070940075,4.889318644470132,0.14764936463310105
240,240,0.4920040661098433,0.9769102171952808,0.0002806419484037768,0.21365024582122336,0.8274739482552264,2948.5041454483094,11419.646896744416,13800.611996091671,5.524122192955977,0.06847021966583161
241,241,0.35389500477918645,0.9541668525324827,0.0002396417625551268,0.2992751535431154,0.8178024303250412,3412.603970215397,9325.317479711764,11402.89773412064,4.9558005863893095,0.20306143805896953
242,242,0.3894992504476696,0.9615057224938856,0.0002656567693862476,0.2747849079034568,0.8444550789874508,3178.7448177526703,9768.757777262601,11568.120105306125,4.9575211634954695,0.1879117300136528
243,243,0.3078164065209074,0.9423394128091306,0.00020637750345661935,0.334658678456936,0.7861638625675349,3809.348642173041,8948.736235395494,11382.787560559944,4.81820512787062,0.20353456726209118
244,244,0.4771876089802383,0.9749645067504102,0.0003815084577058003,0.22236054186147616,0.8137768902639584,2133.050719655346,7806.364235691571,9592.757338143974,4.960722053304398,0.08685057567786253
245,245,0.7445702800285355,0.9954461963982348,0.0010119924035879473,0.09532507580005958,0.9896855475654001,977.9574866931216,10153.36607487869,10259.183939641938,5.136123564069203,0.1832461929548587
246,246,0.6177964595684682,0.9887952183582462,0.00038355049249513156,0.14927831775535286,0.8974439761313495,2339.8326783343678,14066.8033636865,15674.296934194017,5.747713281449642,0.110163263082364
247,247,0.6404439690925534,0.99026077469383,0.00043534929503613443,0.13922499094191262,0.929420903051475,2134.8855129634057,14251.803558728978,15334.068248236566,5.769250537306112,0.1025217615121484
248,248,0.3985581103906089,0.9629785306045422,0.00027143744020254046,0.26957809553952417,0.8089286530218875,2980.166083272386,8942.6469561567,11054.926689455187,5.178183442913735,0.1263101337217694
249,249,0.5352626373893096,0.981788073388105,0.0005649285028487848,0.1899794171821586,0.8590458609287438,1520.6275778205616,6875.949227112015,8004.170137876215,4.667334569579479,0.09095854360724968
250,250,0.4758745538859719,0.9745403868659371,0.0005169284703162275,0.22421202993414446,0.9270786897498852,1793.4370865329804,7415.557964575774,7998.844161304585,4.534322179732145,0.2512533056703985
251,251,0.5980860964219172,0.9872903355663016,0.000431723769024023,0.15892700619271546,0.9146122615271437,2118.512639678754,12191.871494142802,13330.098454820436,5.514111972771255,0.1602669277432645
252,252,0.5231215119097241,0.9805391351330195,0.00046655433596661975,0.19632372366219542,0.858714117313863,1840.5447149789234,8050.487739420191,9375.049946311421,4.8803311205895445,0.13587539201046267
253,253,0.5665370980225878,0.9846407698423971,0.00039585886931065836,0.17459253811137382,0.916065486422015,2314.121414071725,12141.909280618427,13254.411895859666,5.5281201059234695,0.16614212484624763
254,254,0.5749833563780328,0.9853261689289752,0.00039909201343390447,0.17068198740273885,0.92654058861186,2321.62147430522,12602.832671856828,13602.029772638833,5.341275383668437,0.2372904917792021
255,255,0.5843523855416286,0.9862165256034461,0.00038340394868386957,0.16545985805223964,0.9062324742758475,2363.649298309833,12945.833370964243,14285.333773002345,5.429675139669926,0.10472033062344618
256,256,0.5739524533904348,0.985310386655476,0.00048016946499506255,0.17077307149792825,0.9129588503721744,1901.326337736953,10164.557516339593,11133.642564717935,5.265160298518441,0.16714840351905674
257,257,0.43024141624966694,0.9684821225463031,0.00023610512347537458,0.24908307511392208,0.8358266280005766,3540.0613747704297,11879.079140307564,14212.372210160513,5.564933433720692,0.16181317427285707
258,258,0.26584764572397535,0.9285389302993526,0.00022701453401534344,0.371235039992905,0.7612066151553585,3353.118417977195,6875.471456606823,9032.332772362433,4.6497167928714385,0.22932081862873385
259,259,0.672072296895345,0.9921292960448176,0.0006801029016166693,0.12521765023196507,0.9440622609192627,1388.1167962600025,10465.526853998495,11085.632046987968,5.241736928827106,0.17000741839245345
260,260,0.7254409572572552,0.994689162536118,0.0006643915587975547,0.10292458371640884,0.976370365267433,1469.5706956820936,13940.74403917837,14278.131060809004,5.802518908810861,0.13904731443876997
261,261,0.6729066346167419,0.9921627210585148,0.0007285612558058613,0.12495253075373809,0.9477627452269449,1300.8689903206903,9867.068381966785,10410.905505263432,5.17787719422425,0.14085440688980114
262,262,0.5981194322513178,0.9872509697492314,0.0003291869792085331,0.15917136277987415,0.92451886466713,2808.491596143803,16312.629461399256,17644.452790341456,5.8078873412534495,0.10488806888289803
263,263,0.6792423470148181,0.9925120807869532,0.0006634011039250725,0.12214650830847655,0.9485894332468551,1429.88823448505,11104.507928552812,11706.337367204304,5.39474240333289,0.16891646866863771
264,264,0.5600474736613774,0.9840108056907318,0.0003392287009181287,0.17810877093472063,0.922442854167713,2719.235877362689,14083.190236538241,15267.276637147346,5.621337908955044,0.14666048996255746
265,265,0.6551827425435048,0.9910336605146101,0.0004887034607064306,0.13361243851907123,0.9636629077976732,1971.876578088232,14221.911807914514,14758.181198876744,5.541795607131629,0.21312809321619647
266,266,0.5885889036395848,0.986480115538653,0.0003708540158975517,0.16388099843131815,0.9257588401939455,2496.289107058466,14101.462223564253,15232.327914481499,5.530287847493866,0.1612348356520819
267,267,0.626752013686597,0.9893176652817743,0.00040081871686144943,0.14577570840650747,0.9350157230464412,2332.7646232889047,14962.51758804189,16002.423509298269,5.632481784704063,0.21253212599636184
268,268,0.5382652200903028,0.9818775989526883,0.0003929742337598616,0.18951617523288994,0.9244196396690494,2352.3670517134797,11474.346712844215,12412.486949057178,5.135151787766891,0.2471081944850588
269,269,0.6135095795820513,0.9883066256978427,0.00042147727588605284,0.15247955142163866,0.945732244818626,2243.8510897899664,13917.160093931367,14715.750858849506,5.459593560592049,0.24608889574908024
270,270,0.4025024692042468,0.9638757212873192,0.0002605781646451597,0.2663523867226465,0.8506237582116847,3264.3708246622077,10425.104175853256,12255.834703900762,4.98343799951737,0.15915019438411301
271,271,0.6840862255292668,0.9927807823382312,0.00047267146956876877,0.11994297903541465,0.9467167343708238,2002.9064483932987,15809.054163256164,16698.821927725472,5.752393332518064,0.14944575690124942
272,272,0.584426662874029,0.9859327112609965,0.0004502428473470889,0.16714272004948516,0.953286521034893,2117.271882611411,12075.708391379905,12667.449003968346,5.230515800587952,0.24371987823116847
273,273,0.43279927905313736,0.9679438476250861,0.0005128971774753659,0.25116669334277647,0.9404442988839034,1833.5922679727992,6865.525726929424,7300.300225199158,4.447494461243579,0.31216100027542065
274,274,0.5830816083608502,0.9861508120537348,0.00042637203102619485,0.16585106537420646,0.8859306711362114,2077.8348640832464,11099.221048077616,12528.317857923124,5.445257761714176,0.11383023618969226
275,275,0.6823638756921501,0.992672903343971,0.0006853170032560459,0.12083255756066505,0.9510385594419601,1387.7352450375965,10922.467875967777,11484.779210610284,5.325890773631335,0.148702598107855
276,276,0.4312466100024303,0.9686059518545301,0.000455504223944976,0.24860110625654874,0.872473662149939,1915.4019134964865,6722.165267570118,7704.719992355344,4.628542381516408,0.22515409826925498
277,277,0.5938087332564024,0.987002821133634,0.0005136428969144306,0.16070292802014371,0.8713626217512574,1696.4366235486377,9198.41027255522,10556.35167603165,5.056770838840129,0.07135246881757232
278,278,0.6935295850670231,0.9931515326683059,0.0007202467843345742,0.11683335636107865,0.9763931671825695,1355.6369683547362,11329.253171422262,11603.167199657264,5.221286485014056,0.1648544225243806
279,279,0.48670376886782185,0.9762412546472615,0.00045766972078626863,0.21668643871904059,0.8985574443371068,1963.3316418516847,8141.562863451158,9060.7038144984,4.855907575807729,0.21266918033689525
280,280,0.6146145151543181,0.9885700478327146,0.0005066684996121316,0.15076226493398287,0.8952486456552685,1766.9317242745617,10492.302127556928,11719.986596435663,5.247209427814467,0.09748967149339449
281,281,0.6668067408221853,0.9918244443234446,0.0005502705166549022,0.1276098414797622,0.9449190185683,1717.1899819609969,12715.363122735582,13456.563867241603,5.445010669288122,0.12397856848467352
282,282,0.7320873161416845,0.9950185280925966,0.000935415604883933,0.09969016376976483,0.9641895134395506,1030.7605607661292,9969.373968058402,10339.641563300851,5.155421758806811,0.1549053554543412
283,283,0.4909663923806681,0.9768645014341267,0.0003848643783054358,0.21385917291024759,0.8419074567681115,2187.5432080127653,8611.783697495695,10228.89585816753,5.086249760100929,0.11791417648451051
284,284,0.8186209666630315,0.9978941639371134,0.0008677830403130058,0.06486322209271816,0.9718922618243637,1119.9714867368302,16781.337502283168,17266.66438395393,6.087541538509868,0.07639099099661166
285,285,0.6101806723492038,0.9880045681679028,0.0005451138539328872,0.15442465243398143,0.9532285704205997,1748.6779386420772,10794.194743552656,11323.826287319376,5.17579791101976,0.19860135119959496
286,286,0.6519065378339292,0.9910084758652884,0.0004740707791567837,0.13379910598788827,0.921122603196532,1943.0064954328273,13376.37638074254,14521.819716857537,5.7678039026266035,0.1113429754748268
287,287,0.8287307981064104,0.9981299950341265,0.0006795577966881901,0.06112702359165351,0.981101612218883,1443.7353481929867,23172.256630583543,23618.61028663138,6.825948761970106,0.08391140341389092
288,288,0.5028701933001871,0.9781018255846644,0.0004500571040172192,0.208126929511649,0.8176530665740769,1816.7762696682007,7137.436234987902,8729.174422219661,4.783320706607019,0.05850048000515062
289,289,0.4098796605536453,0.9651561489852036,0.0004332369534730192,0.26167462252968166,0.8384723827827351,1935.366722670283,6201.409719552369,7396.081071830935,4.530313237986633,0.17355448075964464
290,290,0.566529213678446,0.9843612190249156,0.0003747309142959412,0.17616183037134392,0.9519512822290646,2540.3596178277076,13727.71042635241,14420.601854968836,5.432607053432541,0.16418305237853092
291,291,0.5602557013363183,0.984083142497647,0.0003303979268847718,0.17770866228733975,0.9135625696576981,2765.03723334895,14214.470401071932,15559.383531221007,5.507500460310839,0.12868726372917055
292,292,0.5733808289629166,0.9851717390349991,0.00039683974281530727,0.17157110656155256,0.9287531692383522,2340.3733775490377,12668.969939993527,13640.836294946956,5.538938053538229,0.14690735208738928
293,293,0.4071907161728927,0.9644358026181229,0.00025106572056659963,0.2643172007803068,0.8035808407081295,3200.679244042659,9730.749683228674,12109.23554953571,4.999367596530622,0.10986353721040051
294,294,0.5950723565033935,0.986951869967873,0.0004295130302808966,0.1610155469727022,0.9349310801470697,2176.7234384848243,12639.067678781847,13518.715921598898,5.3075834786115506,0.2455895532961366
295,295,0.690217035785691,0.993048193886902,0.0006626419557776695,0.11770847300836901,0.961708286844336,1451.3241705555533,11857.689136970801,12329.819030549865,5.444262527819132,0.14312505876640255
296,296,0.5849327414732223,0.9862133222535525,0.0005003028189967915,0.1654789503520327,0.9190109646820644,1836.9094272242314,10201.538631684842,11100.562478287846,5.09591680829059,0.1600098226170297
297,297,0.6725545451686139,0.9922252648280111,0.0005174532821163547,0.12445490684172876,0.9133064586491699,1765.0027359258372,12952.389256170616,14181.865389770599,5.835059124890836,0.10682793565462174
298,298,0.5296442253165601,0.9811358651546426,0.0004327357647001682,0.19331946127395264,0.9028820737498098,2086.451242077008,9744.59276789934,10792.763585867342,5.193044660465075,0.17989807236759403
299,299,0.5381432498299662,0.9812970508401945,0.00040419660893806675,0.19249960522644383,0.9724559614738352,2405.898367204858,12153.948093225146,12498.19896708213,5.498287863835602,0.27791420363319336
300,300,0.5930124127671749,0.9868755933035939,0.0004915138682738875,0.16148239328694525,0.9180983637560295,1867.8992049201654,10619.827764449114,11567.200404325271,5.285748585616566,0.15391394559699995
301,301,0.5988853947769581,0.9870507461263266,0.0008390417753387355,0.16040830580572157,0.9618718687135692,1146.3932988619608,6874.229230951308,7146.720321642288,4.586961246728923,0.20082204770523857
302,302,0.6914729242859748,0.9931100751772024,0.0005662945717568665,0.11718523192591843,0.9625918372178607,1699.8076358590647,13962.689054136987,14505.305898388635,5.560230133406474,0.18971714762288205
