,compare,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
540,pred=exp,13.846529603659935,-4.227841604349003,13.846529603659935,0.053509309916895065,0.3908422858182547,567.0210000000002,545.8530000000003,566.0464078919101,196,0,0.267693150560162,-0.5497736152122268,0.5497736152122268,0.267693150560162,1.2702702702702702,2.054054054054054,2.756756756756757,1.751006321998097,1458.1631496335672,26.741911729260263,19.647403308531718,22.036325416405624,17.632597384265157,10.89486898073758,13.52939336347517,7.7361489063585775,11.118516718985784,5.196833001060824,8.179081596910855,3.610629877515633,6.376785092885804,-3.55,182507498.74605417,26.511265502661637,10.825805808312698,5.577064854276793,221.15096015853905,24.111653440312672,10.644995308801679,16.630582146407143,6.792942306099827,15.930470882759087,0.0,14.416541779374388,13.401775505276143,0.0,11.336785877934735,18.524677089923138,36.75265696523406,40.594958887543136,12.797183815961096,37.32398760871343,55.6564466934011,0.0,4.9839785209472085,0.0,24.660863921060415,30.0695008485925,51.99191091306075,0.0,17.248535499851716,28.93912085154341,10.818944754522896,17.248535499851716,22.937725768167248,45.725756775869435,21.238649960405414,0.0,28.57969469208675,41.4241623894389,5.022633313741326,0.0,0.0,147.18999999999997,21.899776170710936,23.113398747313283,0.0,63.307568870269115,11.297968816627307,15.642001869230972,43.638476455198656,6.923737199690624,0.0,10.30076712495354,25.81152875163266,45.134152465225,7.080329960202152,28.137154122027198,13.776074123329003,0.17228828307757582,-1.4196439239801644,7.061192422211192,1.4326316063342233,1.697880589270773,-2.877615203252503,0.2608695652173913,37,1,11,0,1,1,2,1,3,10,1,14,10,0,0,0,4,2.6838000000000006,134.17,1,0,0,0,0,1,0,0,1,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
624,pred=exp,5.564969135802468,0.6851851851851856,5.564969135802468,0.6851851851851856,0.5297860823199099,127.574,121.52600000000001,127.018876872,42,0,0.042595503515653284,-0.39868630190828575,0.39868630190828575,0.042595503515653284,1.375,2.125,2.5,3.0776604379705534,168.38833891467198,5.983127663125441,4.264715818957356,5.0206447649758115,3.787693700234704,2.2990245761453454,2.6769890491545727,1.5550055472632744,1.9914413277352592,0.8486737757185576,1.0837708785062965,0.5065930060365476,0.7053204604516209,-0.6900000000000001,64.0524865010122,5.446798905608755,2.0526695478915182,1.1380194886479658,53.07456004339136,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66730695869413,18.199101205384828,10.710019588424887,0.0,0.0,17.28832616491608,0.0,0.0,0.0,0.0,5.733667477162185,29.28810158758777,0.0,0.0,5.733667477162185,5.687386274683562,0.0,11.600939890232516,0.0,0.0,0.0,0.0,24.26546827384644,5.022633313741326,0.0,0.0,26.02,0.0,0.0,0.0,0.0,10.710019588424887,0.0,0.0,18.199101205384828,6.06636706846161,0.0,17.3346073673947,0.0,5.564969135802468,0.0,0.6851851851851856,6.0801851851851865,0.0,7.114104938271606,0.0,0.0,0.0,0.0,8,2,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,1.9222000000000004,35.8644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,pred=exp,13.684131593621235,-1.0318203827985357,13.684131593621235,0.013398007719927827,0.21168943200759446,645.6930000000002,608.3970000000003,645.267287144,247,7,0.2525266962674516,-0.5079666451434204,0.5079666451434204,0.2525266962674516,0.6382978723404256,1.1489361702127658,1.7234042553191489,2.003297138799002,1415.9673889487494,34.67263314957841,26.368496481235923,26.368496481235923,22.22616220140823,14.482436399206614,14.482436399206614,10.9579034273087,10.9579034273087,6.591230999651923,6.591230999651923,4.230477298971824,4.230477298971824,-4.98,9217383616.405731,36.48776680956015,17.079938430987458,11.399138348946636,273.0032237806634,42.113786413719396,17.895319050180174,24.16736331659184,29.53589864675753,5.9071797293515065,0.0,28.76722310443093,0.0,0.0,0.0,56.312043878612506,49.44583918878586,12.841643245852019,6.544756405912576,38.98027789411234,35.443078376109035,0.0,31.900731624037984,0.0,46.95741366754052,6.544756405912576,107.95528317919799,0.0,5.749511833283905,31.900731624037984,0.0,5.749511833283905,0.0,52.20088957170302,41.60886635028295,42.23107657964949,45.2426734050825,54.59730361615449,0.0,0.0,0.0,215.06,54.13364199891787,38.98027789411234,0.0,49.17934001865378,11.126902983393993,12.841643245852016,31.18920547353707,44.1793097416893,0.0,31.900731624037984,0.0,0.0,0.0,79.31456669037624,34.294755197033155,1.150324257367284,-4.597757788389855,13.135232988122427,-0.8513045893117865,5.220849911469205,0.0,0.24242424242424246,47,8,14,0,1,1,2,0,2,8,8,14,7,0,1,1,3,0.4968300000000028,167.6297999999997,0,1,1,0,0,0,0,1,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,pred=exp,10.716763038548752,-0.3021296296296294,10.716763038548752,0.3021296296296294,0.5302216682110639,146.14499999999995,140.09699999999998,146.036779432,54,0,0.33569031616433825,-0.4227294736611369,0.4227294736611369,0.33569031616433825,1.0,1.818181818181818,2.727272727272727,2.9353507979720246,428.51082087610564,7.681798275874712,5.7805981960654815,5.7805981960654815,5.360173345306136,3.35040630740838,3.35040630740838,2.2922570838438423,2.2922570838438423,1.5285353991729589,1.5285353991729589,1.0113830342838968,1.0113830342838968,-1.57,487.85297312138846,6.160248407637456,2.234974333040861,1.02612164813026,63.07940657528498,4.417150937053346,5.583020141642242,0.0,0.0,0.0,5.625586319077987,0.0,4.794537184071822,0.0,0.0,18.199101205384828,12.13273413692322,11.452591282926404,0.0,4.417150937053346,10.969244356107037,0.0,0.0,0.0,0.0,0.0,46.81832591391946,0.0,0.0,5.625586319077987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.60989053189483,0.0,10.969244356107037,0.0,30.21,0.0,4.794537184071822,0.0,5.625586319077987,5.583020141642242,5.386224214464796,6.06636706846161,12.13273413692322,18.199101205384828,0.0,4.417150937053346,4.906064814814815,0.0,10.716763038548752,0.9510185185185188,0.33675925925925965,0.0,10.589394368858654,0.0,0.0,0.0,0.0,11,0,2,0,0,0,1,1,2,2,0,2,0,0,0,0,2,1.7930000000000001,42.484000000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,pred=exp,3.853478363567649,0.9601662887377174,3.853478363567649,0.9601662887377174,0.6584511391394102,161.22799999999995,148.12399999999997,161.10732483609,62,0,0.07811159885051269,-0.3608860946154316,0.3608860946154316,0.07811159885051269,1.25,2.083333333333333,2.9166666666666665,2.548405447239309,375.9739569094373,8.388905057061258,7.008071689507773,7.008071689507773,5.9150149001725305,4.258253928972525,4.258253928972525,2.9630507149967715,2.9630507149967715,2.121033991540833,2.121033991540833,1.5289030487933146,1.5289030487933146,-1.2800000000000002,1058.2687598112593,7.373472958333818,2.990846687255987,1.1016190660304084,71.3920029980524,10.717645998109393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.199101205384828,11.629818560158606,23.520590126620146,6.544756405912576,5.733667477162185,10.902924932081056,0.0,4.9839785209472085,0.0,6.4208216229260096,6.544756405912576,36.025763337156505,0.0,0.0,5.733667477162185,0.0,0.0,0.0,11.528734926859784,6.4208216229260096,0.0,5.563451491696997,30.462311845459517,0.0,10.902924932081056,0.0,43.43,0.0,0.0,0.0,0.0,0.0,12.965578028838587,16.46637642377805,0.0,6.06636706846161,35.113590775107305,0.0,0.0,0.0,3.245185185185185,1.3343981481481484,6.452135770975057,0.0,8.369364606953893,3.13875,0.9601662887377174,0.0,0.2,12,4,2,0,0,0,1,1,2,0,2,2,2,0,0,0,2,0.9523,49.75780000000002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,pred=exp,12.833749423476155,-0.2726036617262557,12.833749423476155,0.06346451791246599,0.5146751634875671,418.43300000000005,398.27300000000014,418.15152912,157,1,0.3233072427309013,-0.4837792749189706,0.4837792749189706,0.3233072427309013,1.0967741935483872,1.935483870967742,2.806451612903226,1.342182565144518,1259.6459204079852,21.20853153444066,16.628970007805073,16.628970007805073,15.169836433395455,10.07783191154642,10.07783191154642,7.313528991593991,7.313528991593991,5.224753275730124,5.224753275730124,3.6991878091771233,3.6991878091771233,-3.88,25397061.152416844,19.105431632093367,8.096070117197325,3.93790183219318,176.586232744105,24.12782466351829,5.749511833283905,12.648722793660882,5.824404497999928,11.797903651377414,5.689743398203473,4.794537184071822,4.794537184071822,4.9839785209472085,0.0,23.35576446251028,49.594300211086086,12.10820789760957,11.033401435232523,14.054495074845214,16.940581164584028,0.0,25.008508550817545,0.0,19.262464868778032,13.151638370425491,70.94778188114206,0.0,17.137367822980828,10.426606352003523,0.0,5.749511833283905,0.0,44.06732665059455,4.794537184071822,6.0418408291479615,25.153188790803934,57.848568668738054,0.0,22.421257424929447,0.0,117.11,0.0,9.589074368143644,0.0,18.203805092067896,53.06891203822581,12.841643245852019,0.0,17.032643867773697,36.398202410769656,20.10859881996707,9.259957890773396,11.12589360059605,0.0,35.926632876245776,4.084221170727754,1.7994270634661178,1.2154390789826894,15.319134512608779,2.5088116452948843,0.5204400520779626,0.0,0.2272727272727273,31,2,9,0,1,1,2,2,4,6,2,9,5,0,1,1,5,2.87779,112.05740000000004,0,0,0,0,0,4,2,0,0,0,1,1,0,0,0,3,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,pred=exp,12.933780406155734,-0.2060527358003299,12.933780406155734,0.06106667132755673,0.5688806108266714,458.49800000000016,434.3060000000002,458.182829248,173,1,0.2609394881892981,-0.4837792826281793,0.4837792826281793,0.2609394881892981,0.9705882352941176,1.7647058823529411,2.5588235294117645,1.3264390104619723,1192.779777605423,23.49298858481683,18.567747434867748,18.567747434867748,16.59735678832402,11.33012503123116,11.33012503123116,8.231744351644226,8.231744351644226,5.950531412884994,5.950531412884994,4.2620408217529775,4.2620408217529775,-4.01,104102823.38112073,21.81577105686987,9.4632242867466,4.410812383815042,196.28298130428615,9.636772684650527,11.791352662431864,18.255690960512773,11.814359458703013,5.9071797293515065,0.0,24.382203091366982,4.9839785209472085,5.098681808301039,0.0,30.33183534230805,43.52793314262446,24.94985114346159,5.687386274683562,19.120474506015512,23.40892546273808,0.0,20.08125186839976,0.0,32.10410811463005,18.05154810127597,66.46354894330238,0.0,17.137367822980828,9.636772684650527,5.687386274683562,5.749511833283905,0.0,50.95442942687978,14.383611552215465,6.0418408291479615,37.928512612629966,54.59730361615449,0.0,11.387855989696925,0.0,108.49,0.0,14.383611552215465,0.0,37.17006439841945,41.614736624502896,18.88348407499998,4.899909730850478,23.099010936235302,36.398202410769656,15.181342137549287,4.736862953800049,5.64853306307484,0.0,44.701322175255356,7.299075482631579,1.1858623956079628,1.0593846843352253,17.071171749246467,3.001453276621868,0.5331971732266919,0.0,0.28,34,1,9,0,2,2,2,1,3,6,1,9,6,0,2,2,5,3.096690000000001,123.39170000000004,0,0,0,0,0,3,1,0,0,0,3,3,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,pred=exp,12.827962386439117,-0.118349459516486,12.827962386439117,0.03670717625127829,0.547960601033748,402.434,382.27400000000017,402.1566145000001,151,1,0.2609895559982863,-0.4837792749189706,0.4837792749189706,0.2609895559982863,1.1666666666666667,2.066666666666667,2.966666666666667,1.3317098922013966,1153.7766953011514,20.33828804643758,16.245285582030796,16.245285582030796,14.775989583278106,9.894188588406443,9.894188588406443,7.1085065798577896,7.1085065798577896,5.1290254235013935,5.1290254235013935,3.6022283709257032,3.6022283709257032,-3.68,18505477.410599466,18.35502133791884,7.980203139427518,3.634946281195253,172.4247106440612,19.14384614257108,5.749511833283905,12.648722793660882,5.824404497999928,11.797903651377414,0.0,4.794537184071822,4.9839785209472085,4.9839785209472085,0.0,23.35576446251028,49.594300211086086,12.10820789760957,17.360721509997067,14.054495074845214,16.940581164584028,0.0,25.008508550817545,0.0,19.262464868778032,13.151638370425491,66.7908213736313,0.0,17.137367822980828,4.736862953800049,0.0,5.749511833283905,0.0,44.06732665059455,4.794537184071822,6.0418408291479615,25.153188790803934,59.38135155943077,0.0,22.421257424929447,0.0,97.14,0.0,4.794537184071822,0.0,12.514061693864427,30.430218282148324,35.4803370019295,0.0,11.22722980561502,48.53093654769288,20.10859881996707,9.259957890773396,11.169008820193644,0.0,26.401554642725664,4.129714368006666,2.598882577044225,1.4035592440342215,15.800308457904036,4.251800437582884,0.5785047858419969,0.0,0.2272727272727273,30,1,8,0,1,1,2,2,4,6,1,8,5,0,1,1,5,3.5844900000000024,109.23170000000002,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,pred=exp,13.541945640445023,-4.127368353320195,13.541945640445023,0.0036039098225872923,0.5131041405221796,536.3690000000003,519.2330000000003,535.01390082391,182,0,0.2678105106676953,-0.5447586967592825,0.5447586967592825,0.2678105106676953,1.0857142857142856,1.8571428571428568,2.5428571428571427,1.680361301793851,1443.7774982774874,25.327698166887174,18.079494850309047,20.407849323273684,16.61142933420998,10.069476467532457,12.265468742351551,7.339527387895861,10.01389545597442,5.182347939404554,7.564549530122965,3.516699787608387,5.6466559401531615,-3.469999999999999,53712304.75471599,24.648155355659704,9.648035585188076,4.856841128153594,210.38584356136596,24.69157909051896,23.001389106598506,0.0,0.0,15.930470882759087,0.0,9.099753175368056,8.417796984328938,0.0,0.0,23.20187978046503,54.59730361615449,21.83692257181888,30.33387882356684,32.587124654913374,56.4764285005431,0.0,0.0,0.0,4.895483475517776,29.88344050700559,75.76947322703114,0.0,11.49902366656781,24.202257897743362,11.374772549367124,11.49902366656781,23.20187978046503,40.55571791333532,10.023291153407584,0.0,20.71597735153764,59.492787091672255,10.045266627482652,0.0,0.0,125.07,21.899776170710936,23.113398747313283,0.0,62.09308767275484,0.0,4.305215991296234,61.70710115743202,0.0,0.0,5.316788604006331,32.675605688065126,39.021781378386024,11.96977012761423,23.76805337514357,13.73729267483062,0.3230268781527317,-1.6245609271367536,12.455784777293534,0.0,0.09752360682010884,-2.7764496688818388,0.13043478260869565,35,1,9,0,1,1,3,0,3,7,1,12,6,0,0,0,4,3.2055000000000016,128.20850000000002,0,0,0,0,1,0,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
468,pred=exp,13.15290243056848,-4.0464758636082605,13.15290243056848,0.1175094033251496,0.5076941980656849,494.95800000000025,477.8220000000003,494.02527852391006,168,0,0.26731194399297364,-0.5497442469833321,0.5497442469833321,0.26731194399297364,1.25,2.0,2.6875,1.8475498494117704,1275.8444197385068,23.465890847321376,16.864286922423606,19.253209030297512,15.111429334209975,8.99680215921373,11.69448277227849,6.464948912603866,9.697169187722798,4.333734758769474,7.182110548143076,2.7441882230928547,5.053932980146909,-3.1499999999999995,11583776.04312346,23.511800052010962,9.550697713967004,5.180509214778584,192.83487450986462,14.637927532712574,10.644995308801679,5.131558479839334,0.0,15.930470882759087,0.0,14.416541779374388,13.401775505276143,0.0,11.336785877934735,17.66730695869413,36.398202410769656,35.40394646945928,18.491111810809556,27.85026170111333,55.6564466934011,0.0,4.9839785209472085,0.0,11.316305098443785,23.779474119257287,64.12464504998397,0.0,5.749511833283905,19.46539494394332,10.818944754522896,5.749511833283905,22.937725768167248,39.435730046534225,21.238649960405414,0.0,16.051916670617278,52.740115725214956,5.022633313741326,0.0,0.0,128.73,21.899776170710936,23.113398747313283,0.0,44.16477448653737,0.0,15.642001869230972,62.002101773651894,0.0,0.0,10.30076712495354,16.337802844032563,32.471021422492264,7.036582855329356,27.164475521064105,15.165674204038186,0.6769119402778925,-1.6804862490526822,10.238659299491982,-0.36361630771630493,0.0,-1.3481115748136765,0.15,32,1,9,0,0,0,2,1,3,8,1,12,8,0,0,0,3,2.1749,118.81300000000005,1,0,0,0,0,1,0,0,1,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
674,pred=exp,11.233582661459646,-0.8973657302427138,11.233582661459646,0.15900924876123246,0.5423319005016979,320.10799999999995,311.03599999999994,318.98885174800006,107,3,0.2689455445912953,-0.3937022665492131,0.3937022665492131,0.2689455445912953,1.3,1.85,2.25,2.821158149823159,480.2067575330304,15.284092571446669,9.838822461854967,11.35068035389188,9.362279762904675,5.1355989470672565,5.891527893085714,3.503792833943812,4.4531858783816105,2.2315832829300453,2.5748688693967505,1.273148819373285,1.3676399376255917,-1.41,20854.00404623344,16.64379236148467,7.392954608862728,4.309031435917423,123.81547365578696,15.529843393687742,6.0418408291479615,6.103966387748303,4.836269690250054,11.594566004035068,0.0,14.908855452837393,0.0,0.0,0.0,23.20187978046503,17.696185628620213,12.13273413692322,11.530193013330589,19.930903022570906,34.7964457845001,0.0,5.316788604006331,0.0,0.0,6.606881964512918,56.92531494145532,0.0,0.0,5.316788604006331,5.687386274683562,0.0,23.20187978046503,27.65042753236351,4.794537184071822,27.09639517591189,5.563451491696997,24.26546827384644,0.0,0.0,0.0,112.70000000000002,28.37760882068045,20.0153828476781,0.0,17.292678595528518,0.0,0.0,24.26546827384644,0.0,0.0,5.316788604006331,28.30840717530574,0.0,10.489663301976911,20.542058900261463,31.577249612310492,0.012884175275049259,-0.8973657302427138,4.636031046163321,-0.4533969513731415,-0.6849021321491562,0.0,0.09090909090909093,20,3,7,0,0,0,1,0,1,5,3,9,6,0,0,0,1,1.45497,70.7977,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,pred=exp,13.723041319457364,-4.053211974719373,13.723041319457364,0.05700014406589071,0.4931206101978611,535.0230000000004,513.8550000000004,534.0565786519101,184,0,0.2675743091152136,-0.5497442469833321,0.5497442469833321,0.2675743091152136,1.2285714285714286,2.0285714285714285,2.771428571428572,1.6831546093101275,1389.6435417922655,25.16456146007064,18.615363777980168,21.004285885854074,16.683908979281412,10.636036386990552,13.33371700005531,7.819858008565607,10.945128801761587,5.464882729211829,8.340911914715509,3.8232227909571335,6.482618767350731,-3.149999999999999,59695222.73588026,24.95825447861197,10.224599788537702,5.416751523762362,210.92386969952526,14.637927532712574,10.644995308801679,5.131558479839334,0.0,15.930470882759087,0.0,14.416541779374388,13.401775505276143,0.0,11.336785877934735,17.66730695869413,55.15775170278307,34.90103089269467,18.491111810809556,27.85026170111333,55.6564466934011,0.0,4.9839785209472085,0.0,30.57876996722181,23.276558542492676,63.62172947321935,0.0,5.749511833283905,19.46539494394332,10.818944754522896,5.749511833283905,22.937725768167248,38.93281446976961,27.659471583331428,0.0,34.45701140816629,46.67374865675335,5.022633313741326,0.0,0.0,128.73000000000002,21.899776170710936,23.113398747313283,0.0,45.02214461776637,18.52902952053558,23.32105899255774,28.927810439962897,24.26546827384644,0.0,10.30076712495354,16.337802844032563,34.01539972937056,7.1794288265367685,27.682407932906777,15.40375153766448,1.7255532408063687,-1.5917832289810308,9.315612633422226,1.7323566207864083,0.2312870876946729,-2.666236602429457,0.2608695652173913,35,1,9,0,1,1,2,1,3,8,1,12,7,0,0,0,4,2.881400000000001,130.69400000000002,1,0,0,0,0,1,0,0,1,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
646,pred=exp,11.633653628117912,-4.0691038359788365,11.633653628117912,0.014269731040564391,0.6544582690300506,297.745,289.681,296.96447541599997,94,0,0.2436645616193591,-0.37040168741078006,0.37040168741078006,0.2436645616193591,1.3529411764705883,2.0,2.588235294117647,2.7904937240424084,683.3155123780438,12.844934982691244,8.26661180454783,10.655533912421738,7.716162047958507,4.31553091882839,7.722978117353571,3.325126454001831,6.99754663865525,2.171165217924932,4.987914405774952,1.4173284469978171,3.7023527323273178,-0.8700000000000001,4303.857520908302,12.583385378594173,3.817541679993944,2.2392150460713234,103.054947156305,5.316788604006331,9.790966951035552,0.0,20.046582306815168,0.0,0.0,0.0,21.974567706265816,4.722094864452088,0.0,11.600939890232516,12.13273413692322,0.0,17.37871077732403,16.835593968657875,37.33490847173125,0.0,4.722094864452088,5.138973737607942,9.790966951035552,11.985479792905474,17.155367450664546,0.0,0.0,15.17785720606636,5.687386274683562,0.0,11.600939890232516,23.504285157557014,20.046582306815168,0.0,0.0,21.92370108795877,5.022633313741326,0.0,0.0,118.36,24.942065782332946,16.835593968657875,0.0,22.274194252841806,0.0,6.06636706846161,6.06636706846161,0.0,0.0,10.03888346845842,16.739913627840462,47.87880810657596,5.724557035777272,-0.6211419753086416,7.529964332955406,0.2371759259259263,0.0,2.1493209876543213,0.0,0.014269731040564391,-7.801843033509701,0.14285714285714285,17,4,7,0,1,1,1,0,1,5,3,10,1,0,0,0,2,-0.35129999999999945,61.63640000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
