,diff,Assay ID,SMILES
472,0.05459239417010853,CHEMBL3431937,"Cn1c(S(=O)(=O)c2cc(Cl)ccc2OC)c2cc(C(=O)Nc3ccc(C(=O)[O-])cc3)ccc2n1	
"
241,0.05483900223902172,CHEMBL3431937,"Cc1cc(C(=O)Nc2ccc(C(=O)[O-])cc2)cc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1C	
"
433,0.05484984319912467,CHEMBL3431937,"C[N@@H+]1CCN(c2cc3c(CN(C(=O)[C]4CCCCN4C(=O)COc4ccccc4)C3)cc2Cl)CC1	
"
51,0.054871142761950153,CHEMBL1034536,"C(=O)(c1c(Cl)cc(SCCCCCC)c(Cl)c1)CC[N@H+]1[C](C)C1	
"
778,0.05508544457936182,Astellas,"c1(OCC(=O)N2CC[C](O)[C](O)COc3c(cccc3)CCCC2)ccc(Cl)cc1	
"
655,0.05576403509516403,CHEMBL905613,"C(=O)(c1ccccc1)c1cc(ccc1)[C](C)C(=O)[O-]	
"
350,0.05720972938802937,CHEMBL3431937,"Cn1cc(Sc2cccc(Cl)c2)c2c1ccc(C(=O)Nc1ccc(C(=O)[O-])cc1)c2	
"
734,0.057611942839838726,CHEMBL905613,"c1(N2CC[NH2+]CC2)c(F)cc2c(n(CC)cc(C(=O)[O-])c2=O)c1	
"
326,0.05769748472446512,CHEMBL3431937,"CNC(=O)c1cc(c2nc([C]3CCCCN3C(=O)COc3ccccc3)on2)cnc1	
"
594,0.05780822848383327,CHEMBL905612,"N1C(=O)[C](Cc2c[nH]c3c2cccc3)NC(=O)[C]1Cc1c[nH]c2c1cccc2	
"
681,0.05797118629590248,CHEMBL905613,"Oc1c(cccc1)[N+](=O)[O-]	
"
383,0.05812191015133905,CHEMBL3431937,"c1cc(S(=O)(=O)N2CCOc3c2cc(C(=O)Nc2nc(CC(=O)[O-])cs2)cc3)cc(Cl)c1	
"
562,0.058131877386097486,CHEMBL3431937,"Cc1cc(C(=O)Nc2ccc(C(=O)[O-])cc2)cc2c1OCN2S(=O)(=O)c1cc(Cl)ccc1OC	
"
521,0.058145824098990495,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2csc(c3cccc(C(=O)[O-])c3)n2)cc1	
"
605,0.05834206748726345,CHEMBL905612,"c1cccc2c1[nH]c(C[C](C(=O)[O-])NC(=O)OC[C]1c3c(c4c1cccc4)cccc3)c2	
"
561,0.058557716093984524,CHEMBL3431937,"Cc1cc(C(=O)Nc2ccc(C(=O)[O-])cc2)cc2c1OCCN2S(=O)(=O)c1cc(Cl)ccc1OC	
"
792,0.05867705476698237,Enamine,"N1[C](C(=O)N[C](C(C)(C)C)C(=O)N[C](C(=O)N[C](C(=O)N[C](C(=O)N[C](C(=O)N[C](Cc2ccc3c(cccc3)c2)C(=O)N[C](C(=O)N[C](C(=O)N[C](CCCC)C(=O)N[C](C1=O)CCC(=O)N)Cc1cc(c(F)cc1)F)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)[C](C)C)Cc1c[nH]c2c1cccc2	
"
478,0.05883359337369676,CHEMBL3431937,"Cn1c2ccc(C(=O)Nc3ccc(CC(=O)[O-])cc3)cc2c(S(=O)(=O)c2cc(Cl)ccc2OC)n1	
"
422,0.05910539982546226,CHEMBL3431937,"Cn1cc(Cc2cc(Cl)ccc2OC)c2c1ccc(C(=O)Nc1ccc(C(=O)[O-])cc1)c2	
"
424,0.05912191083100371,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCCc2c1cc(Oc1ccc(CC(=O)[O-])cc1)cc2	
"
780,0.05948676150361454,Astellas,"c1(C(=O)N2CCCCC3(CO)CCN(CC3)C(=O)c3c(cccc3)OCC2)cccnc1	
"
789,0.05966879805490688,Astellas,"c1(C(=O)N2[C](C[C](C)C)COc3c(C(=O)N(C)CCCCCC2)cccc3)c[n+](C)[nH]c1	
"
485,0.059797846120805964,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2C(=O)N2Cc3cc(O[C]4CCOCC4)c(F)cc3C2)cc1	
"
102,0.060011091233585834,CHEMBL1034536,"c1c(CCCCCCC)ccc(C(=O)CC[NH+](C)C)c1	
"
677,0.06001955402338499,CHEMBL905613,"[N+](=O)([O-])c1cc(ccc1)O	
"
78,0.06004808913148851,CHEMBL1034536,"C(=O)(c1ccc(N2CC[NH+](CCC)CC2)cc1)CC[NH+](C)C	
"
114,0.06019040154152222,CHEMBL1034536,"C(=O)(c1c(Cl)cc(S(=O)(=O)CCCCCC)cc1Cl)CC[NH+]1CCOCC1	
"
421,0.0604957763512326,CHEMBL3431937,"Cc1cc(C(=O)Nc2nc(CC(=O)[O-])cs2)cc2c1OCCN2S(=O)(=O)c1cc(Cl)ccc1OC	
"
150,0.060854161909376536,CHEMBL3430218,"C1N(C)C(=O)[C](N(C)C(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](Cc2ccccc2)NC1=O)C[C](C)C)Cc1ccc(O)cc1)C	
"
263,0.06163391755334224,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2[nH]nc(c3ccc4c(NC(=O)C4)c3)n2)cc1	
"
375,0.06207641401846509,CHEMBL3431937,"CC1(C)c2ccc(C(=O)Nc3ccc(CC(=O)[O-])c(Cl)c3)cc2N(Cc2cc(Cl)ccc2OC)C(=O)O1	
"
618,0.062218159136604,CHEMBL905613,"[N+](=O)([O-])c1c(cccc1)N	
"
782,0.06238495437129554,Astellas,"C1N(C(=O)c2ccc3c(Cc4cc(ccc4)CN(C[C]4CC4)CCCCCO3)c2)CCOC1	
"
477,0.06257286083643177,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2[nH]nc(c3cccc(N4CC(=O)NC4=O)c3)n2)cc1	
"
107,0.06345981571225323,CHEMBL1034536,"C(=O)(c1c(Cl)cc(SCCCCCC)cc1)CC[N@H+]1[C](C)C1	
"
495,0.06356051040437105,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)c1c[nH]c2c1cc(C(=O)Nc1ccccc1)cc2	
"
736,0.06363236304152586,Astellas,"C(=O)(c1cc2c(CCC2)cc1)N1CCC2(CC1)CNC(=O)COc1c(cccc1)CC=CC2	
"
129,0.06373266869586214,CHEMBL3430218,"N1[C](C[C](C)C)C(=O)N2[C](C(=O)N(C)[C](Cc3ccc(O)cc3)C(=O)N[C](C[C](C)C)C(=O)N(C)[C](C[C](C)C)C(=O)N(C)[C](C[C](C)C)C1=O)CCC2	
"
785,0.0641094687169188,Astellas,"c1(C(=O)N2CCCCCCN(C)C(=O)c3c(O[C]4[C]2CCCC4)cccc3)cn(C)cn1	
"
244,0.06411407651811984,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc(Cl)cc3)no2)cc1	
"
644,0.06436890569271281,CHEMBL905613,"c1(c(cccc1)O)C(=O)[O-]	
"
339,0.06476574719134387,CHEMBL3431937,"c1cc(S(=O)(=O)n2ccc3c2cc(C(=O)Nc2ccc(C(=O)[O-])cc2)cc3)cc(Cl)c1	
"
369,0.06489760084254215,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2[nH]nc(c3ccc4c(NC(=O)CO4)c3)n2)cc1	
"
693,0.06505247787061208,CHEMBL905613,"c1(C)ccc(CC)cn1	
"
23,0.06516594595604586,CHEMBL1034536,"C(=O)(c1c(Cl)cc(S(=O)(=O)CCCCCC)cc1)CC[NH+](C)C	
"
306,0.06522411312061482,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cccc(O)c3)no2)cc1	
"
502,0.06533167648264548,CHEMBL3431937,"Cc1ccc(OC)c(S(=O)(=O)N2CCCc3c2cc(C(=O)Nc2nc(CC(=O)[O-])cs2)cc3)c1	
"
587,0.06556890288698813,CHEMBL905613,"c1([C](C)C(=O)[O-])cc2c(cc1)cc(OC)cc2	
"
469,0.06558018503727947,CHEMBL3431937,"COc1ccc(Cl)cc1Cn1ccc2c1cc(C(=O)Nc1nc(CC(=O)[O-])cs1)cc2	
"
347,0.06661202759177964,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c1cc(C(=O)Nc1nc(CC(=O)[O-])cs1)cc2	
"
706,0.0666142011747759,CHEMBL905613,"[N+](=O)([O-])c1cc(Cl)ccc1Cl	
"
707,0.06703520352569647,CHEMBL905613,"C1=CC(=O)C=C2CC[C]3[C@@]([C](O)C[C@@]4(C)[C]3C[C](C)[C@]4(O)C(=O)CO)(F)[C@@]12C	
"
49,0.06721260590279687,CHEMBL1034536,"C(=O)(c1ccc(OCCCCCC)c2ccccc12)CC[NH+](C)C	
"
291,0.06749998075957997,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c1cc(C(=O)Nc1ccc(C(=O)[O-])c(Cl)c1)cc2	
"
387,0.06779021294718568,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2[nH]nc(c3ccc(N)nc3)n2)cc1	
"
760,0.06808281725040022,Astellas,"c1(c2ccc3c(CN4C[C](C(=O)NCCOCCO3)CCC4)c2)c(F)c(OC)ccc1	
"
352,0.0682145622105601,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cc4c(nc3)[nH]cn4)on2)cc1	
"
740,0.06841058355310192,Astellas,"c1cnc2c(CN(Cc3cccc(OC)c3OC)CCCCCOc3c(cccc3)O2)c1	
"
612,0.06861464393538075,CHEMBL905612,"N(C(=O)C)[C](Cc1c[nH]c2c1cccc2)C(=O)N[C]([C](C)C)C(=O)N	
"
766,0.06887753524222884,Astellas,"c1(Nc2cccc(OC)c2)ccc2c(CN3C[C](C(=O)NCCOCCO2)CCC3)c1	
"
484,0.06923559524936618,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)Nc1cc(C(=O)Nc2ccccc2)ccc1CCC(=O)[O-]	
"
493,0.06933029574204941,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccncc3)cs2)cc1	
"
157,0.06937128389200975,CHEMBL3430218,CC(C)C[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc5ccccc5)NC(=O)[C@@H]6CCCN6C1=O)C(C)C
409,0.07038704169201182,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2C#Cc2ccc3c(OCC(=O)N3)c2)cc1	
"
566,0.07044414143122069,CHEMBL3431937,"COCCN(S(=O)(=O)c1cc(Cl)ccc1OC)c1cc(C(=O)Nc2nc(CC(=O)[O-])cs2)cc2c1OCO2	
"
526,0.07065212046201186,CHEMBL3431937,"CC(=O)Nc1ccc(c2nc([C]3CCCCN3C(=O)COc3ccccc3)cs2)cc1	
"
676,0.07096933918721238,CHEMBL905613,"C1(=NCCN1)Nc1c(cccc1Cl)Cl	
"
523,0.07100137730063771,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc(C#N)cc3)cs2)cc1	
"
227,0.07102522567795866,CHEMBL3431937,"CC1(C)c2ccc(C(=O)Nc3ccc(C(=O)[O-])cc3)cc2N(Cc2cc(Cl)ccc2OC)C(=O)O1	
"
260,0.07114020931317544,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)Nc1cccc(C#Cc2ccc(C(=O)[O-])cc2)c1	
"
39,0.07170196688074926,CHEMBL1034536,"C(=O)(c1cc(OCCCCCC)ccc1)CC[NH+](C)C	
"
572,0.07268715428718941,CHEMBL905613,"C1CC(=O)C=C2CC[C]3[C]([C](O)C[C@@]4(C)[C]3CC[C]4C(=O)CO)[C@@]12C	
"
123,0.07316449052954521,CHEMBL1034536,"N1C(=O)C[N@@H+](CCC(=O)c2c(Cl)cc(OCCCCCC)cc2Cl)CC1	
"
715,0.0739596189183338,CHEMBL905613,"c1cccc(Cl)c1N	
"
571,0.07404652388985333,CHEMBL905613,"N1(CCC[NH+](C)C)c2c(cccc2)CCc2c1cccc2	
"
272,0.07451657323315963,CHEMBL3431937,"Cn1cc(C(=O)Nc2ccc(C(=O)[O-])cc2)cc(NS(=O)(=O)c2cc(Cl)ccc2OC)c1=O	
"
659,0.07469802343019172,CHEMBL905613,"c1cc(C#N)ccc1O	
"
490,0.07489592807273038,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cccc(C(=O)[O-])c3)cs2)cc1	
"
758,0.07498628702171306,Astellas,"c1cnc2c(C(=NCCCCCCOc3c(cccc3)O2)N2CCN(CC2)[C](C)C)c1	
"
56,0.07501213908929483,CHEMBL1034536,"C(=O)(c1c(Cl)cc(OCCCCCC)c(Cl)c1)CC[N@H+]1[C](C)C1	
"
491,0.07510407192726998,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cccc(C(=O)[O-])c3)cs2)cc1	
"
639,0.07554928273077888,CHEMBL905613,"C1CC(=O)C=C2CC[C]3[C]([C](O)C[C@@]4(C)[C]3CC[C@]4(O)C(=O)CO)[C@@]12C	
"
174,0.07580442759596107,CHEMBL3430218,"[C]1(C[C](C)C)N(C)C(=O)[C](NC(=O)[C](N(C)C(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](C[C](C)C)NC1=O)C[C](C)C)Cc1ccc(O)cc1)C[C](C)C	
"
289,0.07632349992373921,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccnc(N)c3)no2)cc1	
"
333,0.07678322835974782,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCSc2c1cc(C(=O)Nc1ccc(CC(=O)[O-])cc1)cc2	
"
368,0.07694754511178115,CHEMBL3431937,"COc1ccc(Cl)cc1CN1c2cc(C(=O)Nc3nc(CC(=O)[O-])cs3)ccc2S(=O)(=O)CC1=O	
"
499,0.07763527779527823,CHEMBL3431937,"Cc1cc(C(=O)Nc2ccc(CC(=O)[O-])cc2)cc2c1CCN2S(=O)(=O)c1cc(Cl)ccc1OC	
"
638,0.07770145928735417,CHEMBL905613,"n1c(C)cc(OP(=S)(OCC)OCC)nc1[C](C)C	
"
187,0.07788631931990952,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2C(=O)N2Cc3ccc(Cl)cc3C2)cc1	
"
181,0.07811586960340122,CHEMBL3430218,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H]5CCCN5C(=O)[C@H](Cc6ccccc6)NC1=O
593,0.0782868639374561,CHEMBL905613,"n1(C)c2c([nH]cn2)c(=O)n(C)c1=O	
"
27,0.07843743626519739,CHEMBL1034536,"C(=O)(c1c(Cl)cc(S(=O)(=O)CCCCCC)cc1)CC[NH+]1CCN(C(=O)C)CC1	
"
550,0.07857303868562138,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc(C#N)cc3)on2)cc1	
"
573,0.0787406315341288,CHEMBL905613,"C(=O)(C)Nc1ccc(O)cc1	
"
209,0.079028611989016,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc(Cl)nc3)on2)cc1	
"
4,0.07909432031883812,CHEMBL1034536,"C(=O)(c1c(Cl)cc(SCCCCCC)cc1)CC[NH+](C)C	
"
567,0.07937379228518715,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c1cc(C(=O)Nc1ncc(CC(=O)[O-])s1)cc2Cl	
"
416,0.0801861471678329,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cccc(N4CC(=O)NC4=O)c3)on2)cc1	
"
742,0.08067243017103198,Astellas,"c1(C(=O)N2CCC3(C(=O)NCCOCc4c[n+]([nH]n4)CCCC3)CC2)cn(CCC)nc1	
"
188,0.08085749390915531,CHEMBL3431937,"Cc1c(c2nc([C]3CCCCN3C(=O)COc3ccccc3)on2)snn1	
"
589,0.0808989459644236,CHEMBL905613,"Clc1ccc(cc1)N	
"
400,0.08113707504504397,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc([N+](=O)[O-])o3)no2)cc1	
"
765,0.08132914428677207,Astellas,"C1(=O)N[C](CCC(=O)NC2(CCCC2)C(=O)N[C]([C](C)C)COc2c1cccc2)C(=O)NCc1cc(ccc1)CN1C(=O)CCC1	
"
92,0.08149496591686667,CHEMBL1034536,"C(=O)(c1ccc(OCCCCCC)cc1)CC[NH+]1CCOCC1	
"
476,0.08255002978894055,CHEMBL3431937,"Cc1cc(C)cc(S(=O)(=O)N2CCS(=O)(=O)c3c2cc(C(=O)Nc2ccc(C(=O)[O-])cc2)cc3)c1	
"
205,0.08279881787197674,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cccc4c3[nH]cn4)on2)cc1	
"
106,0.0828798768927328,CHEMBL1034536,"C(=O)(c1c(Cl)c(Cl)c(S(=O)(=O)CCCCCC)cc1)CC[N@H+]1[C](C)C1	
"
277,0.08325764148566694,CHEMBL3431937,"C[N@@H+]1CCN(C(=O)COc2ccccc2)[C](c2nc(c3ccc4c([nH]nn4)c3)no2)C1	
"
147,0.08334220427763839,CHEMBL3430218,"C1NC(=O)[C](NC(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](Cc2ccccc2)NC1=O)C[C](C)C)Cc1ccc(O)cc1)C	
"
588,0.08368409682042532,CHEMBL905612,"[nH]1ccc2ccccc12	
"
717,0.08384848114899768,CHEMBL905613,"c1(C(=O)N)cc([C](O)C[NH2+][C](C)CCc2ccccc2)ccc1O	
"
29,0.08404765062547304,CHEMBL1034536,"C(=O)(c1c(Cl)cc(OCCCCCC)c(Cl)c1)CC[NH+](C)C	
"
435,0.08516004660774446,CHEMBL3431937,"CCOc1ccc2c(CN(C(=O)[C]3CCCCN3C(=O)COc3ccccc3)C2)c1	
"
88,0.08683021533265167,CHEMBL1034536,"C(=O)(c1cc(I)c(OCCCCCC)cc1)CC[NH+](C)C	
"
125,0.0870219852089198,CHEMBL1034536,"C(=O)(c1c(C)cc(SCCCCCC)cc1C)CC[N@H+]1[C](C)C1	
"
120,0.08768807818243252,CHEMBL1034536,"N1C(=O)C[N@H+](CCC(=O)c2c(Cl)c(Cl)c(SCCCCCC)cc2)CC1	
"
776,0.0881286132750585,Astellas,"C1(=O)N[C](C(=O)NCCOc2c(C)cc(C)cc2)CC(=O)NC2(CCCCC2)C(=O)N[C](Cc2ccccc2)C(=O)NCCCOc2c1cccc2	
"
687,0.08891446478129961,CHEMBL905613,"[N+](=O)([O-])/C=C(/NCCSCc1oc(C[NH+](C)C)cc1)\NC	
"
738,0.08947677465888049,Astellas,"c1(cc(C[C](C)C)no1)C(=O)N1CCC2(CC1)C(=O)NCCNC(=O)c1c(cccc1)OCCCC2	
"
599,0.08969757266315259,CHEMBL905613,"c1cccc([C](CC)C)c1OC(=O)NC	
"
87,0.08983116385211654,CHEMBL1034536,"C(=O)(c1cc(C(F)(F)F)c(OCCCCCC)cc1)CC[NH+](C)C	
"
487,0.09004403370868008,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2C(=O)N2Cc3ccc(O[C]4CCOC4)cc3C2)cc1	
"
554,0.09082233727036115,CHEMBL3431937,"Cn1cc(Sc2cc(Cl)ccc2OC)c2c1ccc(C(=O)Nc1ccc(C(=O)[O-])cc1)c2	
"
283,0.09111285520475576,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3cc(C(=O)N)cnc3)no2)cc1	
"
466,0.09111450731775772,CHEMBL3431937,"CN(C(=O)CCC(=O)Nc1cc(c2nc([C]3CCCCN3C(=O)COc3ccccc3)on2)cc(F)c1)C	
"
144,0.09115251747132902,CHEMBL3430218,"C1NC(=O)[C](NC(=O)[C](NC(=O)[C](NC(=O)[C](NC(=O)[C](Cc2ccccc2)NC1=O)C[C](C)C)C[C](C)C)Cc1ccc(O)cc1)C	
"
555,0.09183625774430926,CHEMBL3431937,"Cn1cc(S(=O)(=O)c2cc(Cl)ccc2OC)c2c1ccc(C(=O)Nc1ccc(C(=O)[O-])cc1)c2	
"
399,0.09266564614328665,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc([N+](=O)[O-])s3)no2)cc1	
"
728,0.09330235916024954,CHEMBL905613,"c1(=O)ccc2ccccc2o1	
"
784,0.09350371163105908,Astellas,"C(N(C)C)C(=O)N1C[C]2Oc3ccccc3C(=O)N(CCCCCCCCO[C]2C1)C	
"
149,0.09430059442404115,CHEMBL3430218,"C1NC(=O)[C]NC(=O)[C](N(C)C(=O)[C]2CCCN2C(=O)[C](N(C)C(=O)[C](Cc2ccccc2)N(C)C1=O)C[C](C)C)Cc1ccc(O)cc1	
"
591,0.09461654370873784,CHEMBL905613,"[N+](=O)([O-])/C=C(/NCCSCc1oc(C[NH+](C)C)cc1)\NC	
"
370,0.09463081413774432,CHEMBL3431937,"CC(=O)Nc1ccc(F)c(c2[nH]c([C]3CCCCN3C(=O)COc3ccccc3)nn2)c1	
"
26,0.09537933247775765,CHEMBL1034536,"C(=O)(c1c(Cl)cc(S(=O)(=O)CCCCCC)cc1)CC[NH+]1CCOCC1	
"
430,0.09575031703346415,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2C(=O)N2CCc3cccc(Cl)c3C2)cc1	
"
232,0.09622098409240643,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c1cc(C(=O)Nc1ccc(CC(=O)[O-])cc1)cc2F	
"
753,0.09653971457541655,Astellas,"C1(=O)N[C](Cc2ccccc2)COc2c(cccc2)C(=O)NCCCOc2c(cccc2)C(=O)N[C](C(=O)O)CC1	
"
346,0.09654821924458812,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc([C]3CCCC3)on2)cc1	
"
600,0.0999576507840354,CHEMBL905613,"COc1nn(CSP(=S)(OC)OC)c(=O)s1	
"
178,0.10055782393016521,CHEMBL3430218,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(C)C)N(C)C1=O
726,0.1007781828309664,CHEMBL905613,"C(=O)(c1ccccc1)c1cc(ccc1)[C](C)C(=O)[O-]	
"
763,0.10145018553551477,Astellas,"N1(CCCNC2c3c(Oc4ccccc4OCCCCCN2)nccc3)CCOCC1	
"
52,0.1018719700842241,CHEMBL1034536,"C(=O)(c1c(N(C)C)cc(OCCCCCC)cc1)CC[NH+](C)C	
"
584,0.1022777459986095,CHEMBL905613,"Oc1c(cccc1)[N+](=O)[O-]	
"
585,0.10232187663435344,CHEMBL905613,"Nc1ccc(cc1)[N+](=O)[O-]	
"
606,0.10306223127799274,CHEMBL905612,"[NH3+][C](Cc1c[nH]c2c1cccc2)C(=O)N	
"
66,0.10361415115617278,CHEMBL1034536,"C(=O)(Nc1ccc(C(=O)CC[NH+](C)C)cc1)CCCCC	
"
221,0.10380565148226051,CHEMBL3431937,"c1ccc(OCC(=O)N2CCOC[C]2c2nc(c3ccc4c([nH]cn4)c3)no2)cc1	
"
473,0.10393953938379585,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1C[C](C(=O)[O-])Oc2c1cc(C(=O)Nc1ccccc1F)cc2	
"
186,0.104352779299699,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc4c(NC(=O)C4)c3)no2)cc1	
"
196,0.10497722862409287,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc([C]3CCCCC3)on2)cc1	
"
140,0.10500048515906979,CHEMBL3430218,"[C]1(C[C](C)C)NC(=O)[C](NC(=O)[C](NC(=O)[C]2CCCN2C(=O)[C](NC(=O)[C](C[C](C)C)NC1=O)C[C](C)C)Cc1c[nH]c2c1cccc2)C[C](C)C	
"
575,0.10501116068011207,CHEMBL905613,"c1(Cl)cc(Cl)ccc1O	
"
569,0.1051361521700791,CHEMBL3431937,"N1C(=O)S[C](Cc2ccc(OCCc3ncc(CC)cc3)cc2)C1=O	
"
764,0.10544252010053956,Astellas,"C1(=O)N[C](CCC(=O)NC2(CCCCC2)C(=O)N[C]([C](C)C)COc2c1cccc2)C(=O)NCCCc1nc(C)cs1	
"
637,0.10577282920122144,CHEMBL905613,"CCN(C(=O)SCc1ccc(Cl)cc1)CC	
"
595,0.10580476740824718,CHEMBL905612,"C(=O)([O-])CCc1c[nH]c2c1cccc2	
"
319,0.10737782861763723,CHEMBL3431937,"CN(C(=O)c1ccc(c2nc([C]3[C]4C[C]4CN3C(=O)COc3ccccc3)on2)cc1)C	
"
739,0.10741847744322364,Astellas,"n1cnn(c1)CC(=O)N1CCC2(CC1)C(=O)N(C)CCOc1c(CCCCC2)cccc1	
"
657,0.10806472276978152,CHEMBL905613,"c1(=O)ccc2ccccc2o1	
"
534,0.1082460400537455,CHEMBL3431937,"COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2c1cc(C(=O)Nc1nc(CC(=O)[O-])cs1)cc2Cl	
"
105,0.1084688390009827,CHEMBL1034536,"C(=O)(c1ccc(OCCCCCC)cc1)CC[N@H+]1[C](C)C1	
"
119,0.10883426853858325,CHEMBL1034536,"C(=O)(c1c(I)cc(OCCCCCC)cc1)CC[NH+](C)C	
"
724,0.10900917454585635,CHEMBL905613,"Nc1ccccc1	
"
137,0.10975217815967397,CHEMBL3430218,"[C]1(C[C](C)C)NC(=O)[C](C[C](C)C)NC(=O)[C](NC(=O)[C]2CCCN2C(=O)[C]2N(CCC2)C(=O)[C](C[C](C)C)NC1=O)Cc1c[nH]c2c1cccc2	
"
745,0.1100573585439859,Astellas,"N1(CCOCC1)CCCNC(=O)[C]1NC(=O)c2c(OCCN(C)C(=O)[C]([C](C)C)NC(=O)C1)cccc2	
"
324,0.11034485378531222,CHEMBL3431937,"c1ccc(OCC(=O)N2CCOC[C]2c2nc(c3cc(C(=O)N)cnc3)no2)cc1	
"
94,0.11077936963802948,CHEMBL1034536,"C(=O)(c1c(Cl)cc(S(=O)(=O)CCCCCC)c(Cl)c1)CC[NH+](C)C	
"
345,0.11106338825772699,CHEMBL3431937,"CCN1c2cc(c3nc([C]4CCCCN4C(=O)COc4ccccc4)no3)ccc2C(C)(C)CC1=O	
"
21,0.11114065010960417,CHEMBL1034536,"C(=O)(c1c(Cl)cc(OCCCCCC)cc1Cl)CC[NH+](C)C	
"
116,0.11119778077640285,CHEMBL1034536,"C(=O)(c1c(Cl)cc(S(=O)(=O)CCCCCC)cc1Cl)CC[N@H+]1[C](C)C1	
"
475,0.11123721457849634,CHEMBL3431937,"c1cc(S(=O)(=O)N2CCS(=O)(=O)c3c2cc(C(=O)Nc2ccc(C(=O)[O-])cc2)cc3)cc(Cl)c1	
"
183,0.11128203631330003,CHEMBL3431937,"c1cccc(OCC(=O)N2[C](c3scc(c4ncccc4)n3)CCCC2)c1	
"
259,0.11149077780403882,CHEMBL3431937,"c1ccc(OCC(=O)N2CCCC[C]2c2nc(c3ccc4c(CC(=O)N4)c3)no2)cc1	
"
790,0.11191914104223777,Astellas,"c1(c[nH]cn1)C(=O)N1[C]2[C](CCCC2)OC2=CCC=C[C]2C(=O)N(C)CCCCCCC1	
"
